id,session_id,total_events,started_at,finished_at,inserted_at
1000020359953,1000000173030,1,2019-01-05 00:52:44.449000000,2019-01-05 00:52:44.449000000,2019-01-05 00:52:45.126000000
1000020359965,1000000167891,2,2019-01-05 00:52:45.402000000,2019-01-05 00:52:45.495000000,2019-01-05 00:52:50.113000000
1000020359968,1000000165839,1,2019-01-05 00:52:45.410000000,2019-01-05 00:52:45.410000000,2019-01-05 00:52:50.110000000
1000020359969,1000000164916,1,2019-01-05 00:52:45.430000000,2019-01-05 00:52:45.430000000,2019-01-05 00:52:50.144000000
1000020359980,1000000167822,1,2019-01-05 00:52:46.428000000,2019-01-05 00:52:46.428000000,2019-01-05 00:52:50.760000000
1000020359983,1000000169092,1,2019-01-05 00:52:46.446000000,2019-01-05 00:52:46.446000000,2019-01-05 00:52:50.281000000
1000020359991,1000000168763,1,2019-01-05 00:52:47.183000000,2019-01-05 00:52:47.183000000,2019-01-05 00:52:50.860000000
1000020359998,1000000170097,1,2019-01-05 00:52:47.626000000,2019-01-05 00:52:47.626000000,2019-01-05 00:52:50.166000000
1000020360002,1000000172032,1,2019-01-05 00:51:36.516000000,2019-01-05 00:51:36.516000000,2019-01-05 00:51:40.107000000
1000020360006,1000000165802,1,2019-01-05 00:51:37.394000000,2019-01-05 00:51:37.394000000,2019-01-05 00:51:40.219000000
1000020360009,1000000172045,1,2019-01-05 00:51:37.266000000,2019-01-05 00:51:37.266000000,2019-01-05 00:51:40.223000000
1000020360014,1000000168773,1,2019-01-05 00:51:36.238000000,2019-01-05 00:51:36.238000000,2019-01-05 00:51:40.217000000
1000020360019,1000000173006,1,2019-01-05 00:51:37.921000000,2019-01-05 00:51:37.921000000,2019-01-05 00:51:40.220000000
1000020360022,1000000163938,1,2019-01-05 00:51:37.875000000,2019-01-05 00:51:37.875000000,2019-01-05 00:51:40.310000000
1000020360041,1000000165861,1,2019-01-05 00:51:39.664000000,2019-01-05 00:51:39.664000000,2019-01-05 00:51:40.132000000
1000020360060,1000000170058,1,2019-01-05 00:51:41.377000000,2019-01-05 00:51:41.377000000,2019-01-05 00:51:45.124000000
1000020360061,1000000167831,1,2019-01-05 00:51:41.415000000,2019-01-05 00:51:41.415000000,2019-01-05 00:51:45.246000000
1000020360062,1000000161939,1,2019-01-05 00:51:41.399000000,2019-01-05 00:51:41.399000000,2019-01-05 00:51:45.275000000
1000020360063,1000000166970,1,2019-01-05 00:51:41.570000000,2019-01-05 00:51:41.570000000,2019-01-05 00:51:45.890000000
1000020360065,1000000165869,1,2019-01-05 00:51:41.750000000,2019-01-05 00:51:41.750000000,2019-01-05 00:51:45.154000000
1000020360067,1000000161953,1,2019-01-05 00:51:41.900000000,2019-01-05 00:51:41.900000000,2019-01-05 00:51:45.248000000
1000020360072,1000000165864,1,2019-01-05 00:51:41.657000000,2019-01-05 00:51:41.657000000,2019-01-05 00:51:45.184000000
1000020360073,1000000160998,1,2019-01-05 00:51:42.235000000,2019-01-05 00:51:42.235000000,2019-01-05 00:51:45.296000000
1000020360075,1000000167817,1,2019-01-05 00:51:42.342000000,2019-01-05 00:51:42.342000000,2019-01-05 00:51:45.191000000
1000020360076,1000000165796,1,2019-01-05 00:51:42.361000000,2019-01-05 00:51:42.361000000,2019-01-05 00:51:45.248000000
1000020360080,1000000168757,1,2019-01-05 00:51:42.509000000,2019-01-05 00:51:42.509000000,2019-01-05 00:51:45.830000000
1000020360082,1000000165844,1,2019-01-05 00:51:42.502000000,2019-01-05 00:51:42.502000000,2019-01-05 00:51:45.127000000
1000020360084,1000000172065,1,2019-01-05 00:51:40.378000000,2019-01-05 00:51:40.378000000,2019-01-05 00:51:45.490000000
1000020360085,1000000165842,2,2019-01-05 00:51:43.108000000,2019-01-05 00:51:43.200000000,2019-01-05 00:51:45.297000000
1000020360087,1000000165826,2,2019-01-05 00:51:43.188000000,2019-01-05 00:51:43.278000000,2019-01-05 00:51:45.251000000
1000020360090,1000000160946,1,2019-01-05 00:51:43.282000000,2019-01-05 00:51:43.282000000,2019-01-05 00:51:45.530000000
1000020360092,1000000162976,1,2019-01-05 00:51:43.186000000,2019-01-05 00:51:43.186000000,2019-01-05 00:51:45.128000000
1000020360094,1000000163943,1,2019-01-05 00:51:43.280000000,2019-01-05 00:51:43.280000000,2019-01-05 00:51:45.114000000
1000020360097,1000000171053,1,2019-01-05 00:51:42.845000000,2019-01-05 00:51:42.845000000,2019-01-05 00:51:45.155000000
1000020360101,1000000158999,1,2019-01-05 00:51:44.152000000,2019-01-05 00:51:44.152000000,2019-01-05 00:51:45.253000000
1000020360104,1000000162969,1,2019-01-05 00:51:44.456000000,2019-01-05 00:51:44.456000000,2019-01-05 00:51:45.130000000
1000020360114,1000000163956,1,2019-01-05 00:51:44.822000000,2019-01-05 00:51:44.822000000,2019-01-05 00:51:45.194000000
1000020360115,1000000162967,1,2019-01-05 00:51:45.235000000,2019-01-05 00:51:45.235000000,2019-01-05 00:51:50.194000000
1000020360117,1000000156955,1,2019-01-05 00:51:45.471000000,2019-01-05 00:51:45.471000000,2019-01-05 00:51:50.690000000
1000020360118,1000000163953,1,2019-01-05 00:51:45.467000000,2019-01-05 00:51:45.467000000,2019-01-05 00:51:50.135000000
1000020360122,1000000172059,1,2019-01-05 00:51:45.627000000,2019-01-05 00:51:45.627000000,2019-01-05 00:51:50.196000000
1000020360123,1000000163900,1,2019-01-05 00:51:46.820000000,2019-01-05 00:51:46.820000000,2019-01-05 00:51:50.197000000
1000020360135,1000000160972,1,2019-01-05 00:51:46.709000000,2019-01-05 00:51:46.709000000,2019-01-05 00:51:50.196000000
1000020360143,1000000160995,1,2019-01-05 00:51:47.665000000,2019-01-05 00:51:47.665000000,2019-01-05 00:51:50.258000000
1000020360152,1000000174020,1,2019-01-05 00:51:47.953000000,2019-01-05 00:51:47.953000000,2019-01-05 00:51:50.540000000
1000020360156,1000000173031,1,2019-01-05 00:51:47.923000000,2019-01-05 00:51:47.923000000,2019-01-05 00:51:50.730000000
1000020360164,1000000156937,1,2019-01-05 00:51:48.880000000,2019-01-05 00:51:48.880000000,2019-01-05 00:51:50.103000000
1000020360166,1000000156893,1,2019-01-05 00:51:49.670000000,2019-01-05 00:51:49.670000000,2019-01-05 00:51:50.238000000
1000020360172,1000000156935,1,2019-01-05 00:51:49.120000000,2019-01-05 00:51:49.120000000,2019-01-05 00:51:50.560000000
1000020360177,1000000161957,1,2019-01-05 00:51:49.753000000,2019-01-05 00:51:49.753000000,2019-01-05 00:51:50.173000000
1000020360179,1000000168763,1,2019-01-05 00:51:50.290000000,2019-01-05 00:51:50.290000000,2019-01-05 00:51:55.540000000
1000020360180,1000000167886,1,2019-01-05 00:51:50.192000000,2019-01-05 00:51:50.192000000,2019-01-05 00:51:55.620000000
1000020360187,1000000173016,1,2019-01-05 00:51:50.778000000,2019-01-05 00:51:50.778000000,2019-01-05 00:51:55.124000000
1000020360189,1000000156927,1,2019-01-05 00:51:51.165000000,2019-01-05 00:51:51.165000000,2019-01-05 00:51:55.213000000
1000020360190,1000000167862,1,2019-01-05 00:51:51.159000000,2019-01-05 00:51:51.159000000,2019-01-05 00:51:55.570000000
1000020360192,1000000166931,1,2019-01-05 00:51:51.680000000,2019-01-05 00:51:51.680000000,2019-01-05 00:51:55.137000000
1000020360193,1000000163902,1,2019-01-05 00:51:51.963000000,2019-01-05 00:51:51.963000000,2019-01-05 00:51:55.155000000
1000020360195,1000000156947,2,2019-01-05 00:51:49.169000000,2019-01-05 00:51:52.104000000,2019-01-05 00:51:55.960000000
1000020360196,1000000172002,1,2019-01-05 00:51:52.240000000,2019-01-05 00:51:52.240000000,2019-01-05 00:51:55.170000000
1000020360199,1000000160986,1,2019-01-05 00:51:52.319000000,2019-01-05 00:51:52.319000000,2019-01-05 00:51:55.255000000
1000020360203,1000000167877,1,2019-01-05 00:51:52.502000000,2019-01-05 00:51:52.502000000,2019-01-05 00:51:55.138000000
1000020360204,1000000171032,1,2019-01-05 00:51:52.529000000,2019-01-05 00:51:52.529000000,2019-01-05 00:51:55.272000000
1000020360206,1000000170056,1,2019-01-05 00:51:52.796000000,2019-01-05 00:51:52.796000000,2019-01-05 00:51:55.970000000
1000020360207,1000000169060,1,2019-01-05 00:51:52.831000000,2019-01-05 00:51:52.831000000,2019-01-05 00:51:55.216000000
1000020360219,1000000166959,1,2019-01-05 00:51:53.534000000,2019-01-05 00:51:53.534000000,2019-01-05 00:51:55.225000000
1000020360226,1000000172068,1,2019-01-05 00:51:51.412000000,2019-01-05 00:51:51.412000000,2019-01-05 00:51:55.270000000
1000020360228,1000000158990,1,2019-01-05 00:51:54.139000000,2019-01-05 00:51:54.139000000,2019-01-05 00:51:55.190000000
1000020360231,1000000165787,1,2019-01-05 00:51:54.369000000,2019-01-05 00:51:54.369000000,2019-01-05 00:51:55.187000000
1000020360233,1000000160962,1,2019-01-05 00:51:54.458000000,2019-01-05 00:51:54.458000000,2019-01-05 00:51:55.218000000
1000020360237,1000000174024,1,2019-01-05 00:51:54.770000000,2019-01-05 00:51:54.770000000,2019-01-05 00:51:55.630000000
1000020360240,1000000169094,1,2019-01-05 00:51:55.380000000,2019-01-05 00:51:55.380000000,2019-01-05 00:52:00.217000000
1000020360243,1000000167847,1,2019-01-05 00:51:52.265000000,2019-01-05 00:51:52.265000000,2019-01-05 00:51:55.243000000
1000020360246,1000000169058,1,2019-01-05 00:51:55.337000000,2019-01-05 00:51:55.337000000,2019-01-05 00:52:00.218000000
1000020360248,1000000165840,2,2019-01-05 00:51:55.234000000,2019-01-05 00:51:55.557000000,2019-01-05 00:52:00.146000000
1000020360250,1000000175014,1,2019-01-05 00:51:55.771000000,2019-01-05 00:51:55.771000000,2019-01-05 00:52:00.147000000
1000020360253,1000000175007,1,2019-01-05 00:51:55.585000000,2019-01-05 00:51:55.585000000,2019-01-05 00:52:00.246000000
1000020360255,1000000171055,1,2019-01-05 00:51:55.607000000,2019-01-05 00:51:55.607000000,2019-01-05 00:52:00.246000000
1000020360256,1000000171038,1,2019-01-05 00:51:55.932000000,2019-01-05 00:51:55.932000000,2019-01-05 00:52:00.247000000
1000020360260,1000000173030,1,2019-01-05 00:51:56.256000000,2019-01-05 00:51:56.256000000,2019-01-05 00:52:00.147000000
1000020360263,1000000166949,1,2019-01-05 00:51:56.445000000,2019-01-05 00:51:56.445000000,2019-01-05 00:52:00.106000000
1000020360264,1000000157947,1,2019-01-05 00:51:56.643000000,2019-01-05 00:51:56.643000000,2019-01-05 00:52:00.220000000
1000020360269,1000000171028,1,2019-01-05 00:51:56.691000000,2019-01-05 00:51:56.691000000,2019-01-05 00:52:00.290000000
1000020360280,1000000172059,1,2019-01-05 00:51:58.173000000,2019-01-05 00:51:58.173000000,2019-01-05 00:52:00.150000000
1000020360287,1000000167880,1,2019-01-05 00:51:58.110000000,2019-01-05 00:51:58.110000000,2019-01-05 00:52:00.680000000
1000020360288,1000000164893,1,2019-01-05 00:51:58.670000000,2019-01-05 00:51:58.670000000,2019-01-05 00:52:00.680000000
1000020360294,1000000170091,1,2019-01-05 00:51:55.760000000,2019-01-05 00:51:55.760000000,2019-01-05 00:52:00.640000000
1000020360295,1000000163942,3,2019-01-05 00:51:58.249000000,2019-01-05 00:52:01.540000000,2019-01-05 00:52:05.230000000
1000020360297,1000000160980,1,2019-01-05 00:51:59.128000000,2019-01-05 00:51:59.128000000,2019-01-05 00:52:00.289000000
1000020360300,1000000171019,1,2019-01-05 00:51:59.222000000,2019-01-05 00:51:59.222000000,2019-01-05 00:52:00.224000000
1000020360304,1000000171025,1,2019-01-05 00:51:59.369000000,2019-01-05 00:51:59.369000000,2019-01-05 00:52:00.153000000
1000020360306,1000000160990,1,2019-01-05 00:51:59.731000000,2019-01-05 00:51:59.731000000,2019-01-05 00:52:00.390000000
1000020360317,1000000171027,1,2019-01-05 00:52:00.462000000,2019-01-05 00:52:00.462000000,2019-01-05 00:52:05.211000000
1000020360320,1000000164858,1,2019-01-05 00:52:00.674000000,2019-01-05 00:52:00.674000000,2019-01-05 00:52:05.310000000
1000020360340,1000000173038,1,2019-01-05 00:52:01.996000000,2019-01-05 00:52:01.996000000,2019-01-05 00:52:05.128000000
1000020360341,1000000170063,1,2019-01-05 00:52:01.956000000,2019-01-05 00:52:01.956000000,2019-01-05 00:52:05.650000000
1000020360348,1000000165793,1,2019-01-05 00:52:02.150000000,2019-01-05 00:52:02.150000000,2019-01-05 00:52:05.128000000
1000020360349,1000000172064,1,2019-01-05 00:52:02.250000000,2019-01-05 00:52:02.250000000,2019-01-05 00:52:05.128000000
1000020360350,1000000171064,2,2019-01-05 00:52:02.249000000,2019-01-05 00:52:02.361000000,2019-01-05 00:52:05.710000000
1000020360352,1000000164924,37,2019-01-05 00:52:02.667000000,2019-01-05 00:53:47.767000000,2019-01-05 00:53:50.200000000
1000020360366,1000000165857,2,2019-01-05 00:52:04.810000000,2019-01-05 00:52:04.197000000,2019-01-05 00:52:05.159000000
1000020360370,1000000162976,1,2019-01-05 00:52:04.206000000,2019-01-05 00:52:04.206000000,2019-01-05 00:52:05.132000000
1000020360373,1000000163951,1,2019-01-05 00:52:04.212000000,2019-01-05 00:52:04.212000000,2019-01-05 00:52:05.690000000
1000020360377,1000000166952,1,2019-01-05 00:52:04.474000000,2019-01-05 00:52:04.474000000,2019-01-05 00:52:05.268000000
1000020360378,1000000163942,1,2019-01-05 00:52:01.985000000,2019-01-05 00:52:01.985000000,2019-01-05 00:52:05.330000000
1000020360382,1000000170030,1,2019-01-05 00:52:05.157000000,2019-01-05 00:52:05.157000000,2019-01-05 00:52:10.108000000
1000020360384,1000000165810,1,2019-01-05 00:52:05.591000000,2019-01-05 00:52:05.591000000,2019-01-05 00:52:10.279000000
1000020360390,1000000174009,1,2019-01-05 00:52:05.173000000,2019-01-05 00:52:05.173000000,2019-01-05 00:52:10.108000000
1000020360398,1000000161968,1,2019-01-05 00:52:05.781000000,2019-01-05 00:52:05.781000000,2019-01-05 00:52:10.306000000
1000020360406,1000000156946,1,2019-01-05 00:52:06.214000000,2019-01-05 00:52:06.214000000,2019-01-05 00:52:10.281000000
1000020360409,1000000173034,1,2019-01-05 00:52:06.611000000,2019-01-05 00:52:06.611000000,2019-01-05 00:52:10.266000000
1000020360410,1000000168743,1,2019-01-05 00:52:06.677000000,2019-01-05 00:52:06.677000000,2019-01-05 00:52:10.282000000
1000020360412,1000000170037,1,2019-01-05 00:52:06.886000000,2019-01-05 00:52:06.886000000,2019-01-05 00:52:10.137000000
1000020360414,1000000175008,1,2019-01-05 00:52:07.260000000,2019-01-05 00:52:07.260000000,2019-01-05 00:52:10.255000000
1000020360416,1000000164925,1,2019-01-05 00:52:07.880000000,2019-01-05 00:52:07.880000000,2019-01-05 00:52:10.266000000
1000020360427,1000000166967,1,2019-01-05 00:52:08.280000000,2019-01-05 00:52:08.280000000,2019-01-05 00:52:10.338000000
1000020360440,1000000165877,1,2019-01-05 00:52:09.159000000,2019-01-05 00:52:09.159000000,2019-01-05 00:52:10.380000000
1000020360443,1000000169097,1,2019-01-05 00:52:09.288000000,2019-01-05 00:52:09.288000000,2019-01-05 00:52:10.311000000
1000020360450,1000000172022,1,2019-01-05 00:52:09.654000000,2019-01-05 00:52:09.654000000,2019-01-05 00:52:10.390000000
1000020360452,1000000162991,2,2019-01-05 00:52:09.721000000,2019-01-05 00:52:09.830000000,2019-01-05 00:52:10.116000000
1000020360460,1000000170086,1,2019-01-05 00:52:10.265000000,2019-01-05 00:52:10.265000000,2019-01-05 00:52:15.940000000
1000020360463,1000000167849,1,2019-01-05 00:52:10.388000000,2019-01-05 00:52:10.388000000,2019-01-05 00:52:15.140000000
1000020360465,1000000167882,1,2019-01-05 00:52:10.447000000,2019-01-05 00:52:10.447000000,2019-01-05 00:52:15.100000000
1000020360467,1000000165865,1,2019-01-05 00:52:10.968000000,2019-01-05 00:52:10.968000000,2019-01-05 00:52:15.162000000
1000020360473,1000000156938,1,2019-01-05 00:52:11.310000000,2019-01-05 00:52:11.310000000,2019-01-05 00:52:15.163000000
1000020360477,1000000161925,1,2019-01-05 00:52:11.766000000,2019-01-05 00:52:11.766000000,2019-01-05 00:52:15.164000000
1000020360483,1000000158990,1,2019-01-05 00:52:12.600000000,2019-01-05 00:52:12.600000000,2019-01-05 00:52:15.185000000
1000020360484,1000000167860,1,2019-01-05 00:52:12.315000000,2019-01-05 00:52:12.315000000,2019-01-05 00:52:15.730000000
1000020360485,1000000174006,2,2019-01-05 00:52:12.220000000,2019-01-05 00:52:12.340000000,2019-01-05 00:52:15.216000000
1000020360490,1000000164897,1,2019-01-05 00:52:12.490000000,2019-01-05 00:52:12.490000000,2019-01-05 00:52:15.144000000
1000020360497,1000000171053,1,2019-01-05 00:52:12.861000000,2019-01-05 00:52:12.861000000,2019-01-05 00:52:15.350000000
1000020360498,1000000164928,1,2019-01-05 00:52:13.469000000,2019-01-05 00:52:13.469000000,2019-01-05 00:52:15.710000000
1000020360505,1000000164918,1,2019-01-05 00:52:13.309000000,2019-01-05 00:52:13.309000000,2019-01-05 00:52:15.330000000
1000020360506,1000000175003,1,2019-01-05 00:52:13.393000000,2019-01-05 00:52:13.393000000,2019-01-05 00:52:15.309000000
1000020360509,1000000162997,1,2019-01-05 00:52:13.864000000,2019-01-05 00:52:13.864000000,2019-01-05 00:52:15.138000000
1000020360529,1000000159000,1,2019-01-05 00:52:15.519000000,2019-01-05 00:52:15.519000000,2019-01-05 00:52:20.264000000
1000020360531,1000000165832,1,2019-01-05 00:52:15.290000000,2019-01-05 00:52:15.290000000,2019-01-05 00:52:20.170000000
1000020360532,1000000156890,1,2019-01-05 00:52:15.473000000,2019-01-05 00:52:15.473000000,2019-01-05 00:52:20.224000000
1000020360533,1000000172024,1,2019-01-05 00:52:15.792000000,2019-01-05 00:52:15.792000000,2019-01-05 00:52:20.141000000
1000020360535,1000000167817,1,2019-01-05 00:52:15.341000000,2019-01-05 00:52:15.341000000,2019-01-05 00:52:20.263000000
1000020360544,1000000163914,1,2019-01-05 00:52:16.306000000,2019-01-05 00:52:16.306000000,2019-01-05 00:52:20.191000000
1000020360548,1000000156928,1,2019-01-05 00:52:16.615000000,2019-01-05 00:52:16.615000000,2019-01-05 00:52:20.172000000
1000020360550,1000000167856,1,2019-01-05 00:52:16.828000000,2019-01-05 00:52:16.828000000,2019-01-05 00:52:20.143000000
1000020360555,1000000170077,1,2019-01-05 00:52:16.988000000,2019-01-05 00:52:16.988000000,2019-01-05 00:52:20.113000000
1000020360561,1000000169082,29,2019-01-05 00:52:17.269000000,2019-01-05 00:53:38.408000000,2019-01-05 00:53:40.132000000
1000020360565,1000000157993,1,2019-01-05 00:52:17.917000000,2019-01-05 00:52:17.917000000,2019-01-05 00:52:20.114000000
1000020360566,1000000171028,1,2019-01-05 00:52:15.500000000,2019-01-05 00:52:15.500000000,2019-01-05 00:52:20.141000000
1000020360567,1000000162999,2,2019-01-05 00:52:17.941000000,2019-01-05 00:52:18.350000000,2019-01-05 00:52:20.109000000
